datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen					2002			G. C. Withey		9							Eggs												1929-06-03				1929	June	3	3 June 1929												United States		North Dakota	Mc Henry		Northeast of Deering															decimal degrees		48.4465111	-100.976715	WGS84	8189.0						Elen Oneal (UMMZ)	2009-02-02		BioGeomancer																																													Animalia	Chordata	None	Gruiformes	Rallidae	Rallus		limicola					Virginia Rail				
http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts		2015-02-17	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/psm/bird?id=bird-05444	urn:lsid:biocol.org:col:34825			PSM	Bird			PreservedSpecimen					Bird-05444			W. M. Courtney			male				native	present	round skin		17028														1954										| USA | Washington | Asotin |  |  |  |	North America				United States	US	Washington	Asotin		Asotin	USA | Washington | Asotin | Asotin																46.3393265	-117.0482116	WGS84	1869						Gary Shugart (PSM)	20-Jul-08	VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola							Aves | Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=31340	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					31340			W. Harrington-Tweit		1	female	unknown			native	present	round skin | skeleton																1976			spring 1976							| United States of America | Washington | THURSTON |  |  |  |	North America				United States	US	Washington	Thurston		WASHINGTON: Thurston County; Olympia	United States of America | Washington | Thurston |  |  | WASHINGTON: Thurston County; Olympia																47.0378741	-122.9006951	WGS84	7213								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds		2015-02-23	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/uwbm/bird?id=90077	urn:lsid:biocol.org:col:34878	urn:lsid:biocol.org:col:34966		UWBM	Bird			PreservedSpecimen					90077			L. Ravenholt		1	female	unknown			native	present	round | tissue																2009			no date 2009							| United States of America | Washington | KING |  |  |  |	North America				United States	US	Washington	King		WASHINGTON: King County; Seattle	United States of America | Washington | King |  |  | WASHINGTON: King County; Seattle																47.6132354	-122.3303521	WGS84	14313								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola							Animalia | Chordata | Aves | Gruiformes | Rallidae |  | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds			en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=76602	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen					76602			Wolf, R.			female	adult			native	present	skeleton																			1985-1986							North America | USA | Delaware | Kent |  |  |  |	North America				United States	US	Delaware	Kent		Little Creek, E. of	North America | USA | Delaware | Kent | Little Creek, E. of																39.1670589	-75.4227943	WGS84	5520						Millen, Bradley G.	2009-10-21	VertNet Georeferencing Guidelines	BioGeomancer	verified by curator																																				Rallus limicola							Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=112037	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""OV= 13 X 5, GRANULAR"", ""measurements"":""C=35.3; W=101; T=30.6; TAIL=44"", ""weight"":""34.3"" }"		112037	NO FAT; NO MOLT; DRY AND SLIPPING		GUTHRIE, D A			female				native	present	skeleton																			00 SEP 2001							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles		SAN DIMAS	NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO | SAN DIMAS												34 06 37 N	117 48 49 W	decimal degrees		34.1103554	-117.8135605	WGS84	2185								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola zetarius							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	zetarius	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=112096	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""NOT FOUND"", ""measurements"":""C=32.5; W=106; T=34.7; TAIL=45"", ""weight"":""44.2"" }"		112096	LIGHT FAT; NO MOLT		GUTHRIE, D A			unknown				native	present	skeleton																			~20 SEP 2002							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles		WHITTIER NARROWS	NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO | WHITTIER NARROWS												34 01 42 N	118 02 59 W	decimal degrees		34.0284065	-118.0496407	WGS84	1349								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=87034	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					87034	BI1249		CLARY, B L			unknown				native	present	skeleton																			00 MAR 1937							NORTH AMERICA | UNITED STATES | CALIFORNIA | IMPERIAL CO |  |  |  |	North America				United States	US	California	Imperial		IMPERIAL VALLEY	NORTH AMERICA | UNITED STATES | CALIFORNIA | IMPERIAL CO | IMPERIAL VALLEY												32 58 43 N	115 04 01 W	decimal degrees		32.978496	-115.066889	WGS84	57000								VertNet Georeferencing Guidelines		requires verification																										ssp.										Rallus limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2014-04-17 12:03:58.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:110632	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			age class: juvenile		110632			Charles A. Allen		1							skin (dry)	in collection	previous number=10632										1898-07-09		0					9/7/1898							North America, United States, California, Marin	North America				United States		California	Marin		Point Reyes													37.9952157d	-122.9998397d	decimal degrees		37.9952157	-122.9998397	WGS84	3339	3339					Tom Cole (UWBM)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola zetarius							Animalia Chordata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola zetarius	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	zetarius					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2014-04-17 12:03:58.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:111241	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		111241			Charles A. Allen		1	male						skin (dry)	in collection	previous number=11241										1900-08-18		0					18/8/1900							North America, United States, California, Marin	North America				United States		California	Marin		Point Reyes													37.9952157d	-122.9998397d	decimal degrees		37.9952157	-122.9998397	WGS84	3339	3339					Tom Cole (UWBM)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola zetarius							Animalia Chordata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola zetarius	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	zetarius					ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:182671	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		182671			Worthen, R. B.		1	male						skin (dry)	in collection	collector number 2=AOU 212										1916-12-05		0					5/12/1916							North America, United States, Louisiana, Cameron Parish	North America				United States		Louisiana	Cameron Parish															29.8158204d	-93.2722742d	decimal degrees		29.8158204	-93.2722742	WGS84	68814	68814					Michelle Fucci (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212830	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		212830			Perry, W. S.		1	male						skin (dry)	in collection	previous number=12830										1886-04-17		0					17/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212834	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: female		212834			Perry, W. S.		1	female						skin (dry)	in collection	previous number=12834										1886-04-20		0					20/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212835	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		212835			Perry, W. S.		1	male						skin (dry)	in collection	previous number=12835										1886-04-17		0					17/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212836	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		212836			Perry, W. S.		1	male						skin (dry)	in collection	previous number=12836										1886-04-17		0					17/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212840	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		212840			Perry, W. S.		1	male						skin (dry)	in collection	previous number=12840										1886-04-17		0					17/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-05-20 11:16:35.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:212841	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: male		212841			Perry, W. S.		1	male						skin (dry)	in collection	previous number=12841										1886-04-19		0					19/4/1886							North America, United States, Indiana	North America				United States		Indiana			Kankakee Marshes													41.5088344d	-86.5410233d	decimal degrees		41.5088344	-86.5410233	WGS84	15954	15954					Derek Spinei (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	BioGeomancer																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2014-02-12 11:50:30.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:213204	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: female		213204			Charles J. Maynard		1	female						skin (dry)	in collection	previous number=13204										1886-04-10		0					10/4/1886							North America, United States, Florida	North America				United States		Florida			Indian River													27.179357d	-80.183114d	decimal degrees		27.179357	-80.183114	WGS84	3011	3011					Justin Grubich		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	unknown																						Catalog			unverified	Data Checked: card - August 2008 REF; specimen - September 2008 REF |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet		2013-08-27 11:30:40.0	en		President and Fellows of Harvard College			http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:218852	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Orn		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			sex: female		218852			Arthur T. Wayne		1	female						skin (dry)	unknown											1888-01-26		0					26/1/1888							North America, United States, South Carolina	North America				United States		South Carolina			Yemassee													32.6910782d	-80.8509293d	decimal degrees		32.6910782	-80.8509293	WGS84	188	188					Elizabeth Campbell (UMMZ)		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	Topozone.com		center of city																				Catalog			unverified	Exchanged: gone in exchange to Ac. Nat. Sci. Leningrad | Data Checked: data re-checked by cards, August 2008 |											Rallus limicola limicola							Animalia Chordata Vertebrata Aves Neornithes Gruiformes Grus Ralloidea Rallidae Rallus limicola limicola	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819		ICZN			
